gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FAM178B	8.15036534661684	0.4133089501184	0.230796974383958	1.7946292833309	0.0727127843368096	0.0924147979473695
TERF2IP	832.747766520502	0.0787335044406876	0.0438976896676582	1.79356832970313	0.0728820952790226	0.0926245014825867
SKP1	2886.24223848776	0.0801827383578117	0.0447071374360959	1.79351093710454	0.0728912633948153	0.0926306696947609
PHGDH	1718.80240527763	0.141851275288122	0.0791390043171955	1.79243321929646	0.0730635975339321	0.0928441772983716
RPL36AP15	6.41853652825933	-0.330033126283123	0.184014134236795	-1.79233398633634	0.0730794822815077	0.0928588663057344
RP11-588H23.3	8.11687515349112	-0.431361347399558	0.240719847509525	-1.79192456158833	0.0731450509597663	0.0929366810117312
AC011385.1	9.33566982784312	-0.34441120329768	0.192209817262748	-1.79109412548045	0.0732781917099682	0.0931003371890939
INTS3	670.463981698652	-0.13556645121221	0.0757094118253747	-1.79061748089615	0.073354699879103	0.0931920262562556
RP5-1142A6.8	12.8185571223034	0.350717463959686	0.195866611890925	1.79053317560818	0.0733682388632153	0.0932037112517378
RP11-734K23.9	9.45128001901325	-0.484185607396139	0.270989740885082	-1.7903781649102	0.0733931380969602	0.0932298255608329
NOTCH1	1974.17763131838	-0.142000491131667	0.0793193076764443	-1.7902417114852	0.0734150622116697	0.093252157769633
SEC22A	285.59802387415	0.0857489209508308	0.0479004552314668	1.79015941844832	0.0734282869093017	0.0932634379492278
XRRA1	163.700308951165	-0.229872970763887	0.128503755302866	-1.78875798655577	0.0736537998123205	0.0935443343688303
RP11-493E12.2	12.5429265190379	-0.343047457473372	0.191703663900204	-1.78869890010551	0.0736633201998574	0.0935508915333179
RPS15AP10	18.9915655580995	-0.28046986453509	0.156817520636059	-1.78859032223591	0.0736808175856014	0.0935675779454203
RP11-552M11.4	13.215303019426	-0.275207467052582	0.153852373536459	-1.7883375135393	0.0737215710203006	0.0936137935905148
RP5-997D16.2	30.737293579311	0.180959386549417	0.10119979919374	1.7881993400586	0.0737438527415655	0.0936365492375603
PLA2G2A	22.6767429609954	0.556301991180606	0.311227465981977	1.78769195544793	0.0738257203301042	0.0937349571096462
GTF2IP23	9.94740503130799	-0.353113477568307	0.19739604141196	-1.78765169821894	0.0738322191002921	0.0937367599609377
CTD-3131K8.2	22.8238334818622	-0.253814701221675	0.141982804057317	-1.78762906788326	0.0738358725464352	0.0937367599609377
CAHM	8.18715754053	-0.322192841931213	0.180324934921054	-1.78636674459044	0.0740398964619322	0.0939902162453419
IQCE	348.246890881104	-0.108637761948343	0.0608513799026214	-1.78530021510771	0.0742126340004549	0.0942039283010564
HCP5	824.862372953905	0.163511402489822	0.0915940748838588	1.78518662111633	0.0742310513334123	0.0942217359038092
ARHGAP28	158.384804565568	0.234795279964929	0.131526599972718	1.78513323317965	0.0742397085692167	0.0942271536075976
PCDHGC3	546.146245608064	-0.119938438741126	0.067198033472195	-1.78484887666719	0.0742858329140499	0.0942801221820605
ANXA6	520.982778091338	-0.188827455607341	0.105796539974188	-1.78480969306959	0.0742921905658162	0.0942826174414794
RP11-1007O24.3	19.3475456063046	-0.22393163393851	0.12548312014357	-1.7845819139947	0.0743291571836956	0.0943239552888498
RNASEH2C	150.504325281235	0.115142331240641	0.0645286769868955	1.78435507863749	0.0743659855805242	0.0943651128570408
DDX31	358.667312196757	-0.101996618717233	0.0571624284476029	-1.78431725303431	0.0743721282970629	0.094367329929648
HNRNPUL1	2171.56101390785	-0.0653585903388543	0.0366336345089087	-1.78411380818122	0.0744051739853417	0.0944036806507477
RP11-504P24.9	29.7290808733082	-0.250107368613253	0.140195627820379	-1.78380941377249	0.0744546393835342	0.0944608588184078
RP1-30M3.6	16.2914631573813	-0.215683302179897	0.120925617304352	-1.78356497177962	0.0744943817063104	0.0945035022607925
IRF2BPL	862.497250280097	0.0898872278741084	0.0503980339100408	1.78354853349102	0.0744970549285785	0.0945035022607925
USP4	830.878440296534	-0.0737141438854606	0.0413340505403981	-1.78337294547076	0.0745256142392962	0.0945341454714004
GEMIN5	559.498972317923	-0.121878089203111	0.0683560485300386	-1.78299414309694	0.0745872567358662	0.0946067478945003
CEACAM6	96.9520983850429	0.444101648113658	0.24901461251925	1.78296475245702	0.0745920412144278	0.0946072270829178
DERL3	17.3790079692282	-0.284886732022961	0.159862290820464	-1.78170317071678	0.0747976495711821	0.0948567983131731
IPO8	1213.30475937979	-0.085219835458446	0.0478301366866127	-1.78171827427291	0.0747951853093087	0.0948567983131731
TSPAN15	64.1992399295984	-0.221772473618618	0.124470916247141	-1.78166981175651	0.0748030925782647	0.0948580977296377
SLC9A8	188.433094154848	0.115008547131746	0.0645657772256097	1.78127384892732	0.0748677244759782	0.0949344502259037
TRABD2A	15.2620327019536	0.294372701190378	0.165267204921663	1.78113845970993	0.0748898341375687	0.0949568774568546
SLC2A12	271.152582191543	-0.19509476414676	0.109556364381951	-1.7807533231667	0.0749527578107965	0.0950310492789222
CIC	766.235331865132	-0.131997235725621	0.0741538487067727	-1.78005002590414	0.075067774044582	0.0951712555192589
RP11-385D13.1	5.71380063956171	0.357465668118364	0.200997837464611	1.77888870783412	0.0752580097887021	0.0954068031977352
UBN1	1051.73040960424	0.0673347240880161	0.0378612625425545	1.77845918631201	0.0753284694248419	0.0954904883137653
ARFIP1	958.063419575401	-0.11396199270543	0.064112180441834	-1.77754531596006	0.0754785618743899	0.0956751044979203
MT1F	17.8450783059342	0.263706512886993	0.148482398781705	1.77599070827628	0.0757344486540005	0.0959937937272841
CCDC112	176.978165980539	-0.124301927519788	0.0699910361201387	-1.77594851798007	0.0757414029865998	0.0959969408299966
COMMD2	816.542248689314	0.11708367904888	0.0659629712831397	1.77499353026267	0.0758989554540468	0.0961909489163477
G10695	25.9701287702804	0.2236595747565	0.126019856784562	1.77493293879881	0.0759089607588078	0.0961979504474851
RASGEF1B	1374.42098894356	-0.0994519687064695	0.0560426384344437	-1.77457436104396	0.0759681937651355	0.0962673327791107
CCDC74B	7.54240442234321	-0.389728167513898	0.219593229784145	-1.77381553747756	0.0760936672091783	0.0964206422306467
PITX2	6.98215157731053	0.593157400723431	0.335512617458984	1.77368244404147	0.0761156919700885	0.0964428582923649
STAB1	353.152889331944	-0.263605037133253	0.148625502119111	-1.77362588976132	0.0761250523416223	0.0964490261860306
LINC01004	31.0256187043281	-0.260441126033422	0.146864687482944	-1.77317774359791	0.0761992587936103	0.0965373472819556
UBQLN2	540.130434847883	-0.107517525508758	0.0606481138901786	-1.77281224958614	0.0762598229310037	0.0966083754355177
RP11-34A14.3	6.37332769669405	-0.437097104141717	0.24648268092954	-1.77190888197364	0.0764096837971322	0.0967925124758456
KHDC1	22.6784058044464	-0.241448127850111	0.136263144157418	-1.77178086268614	0.0764309405039207	0.0968137271625861
C1orf111	6.68405550066593	-0.457762696125133	0.258019263313902	-1.77139931337235	0.0764943227026948	0.0968882958173543
RN7SL1	140382.068278078	0.180333983161126	0.101809754558454	1.77128154508947	0.076513894785024	0.0969073687180509
OTUD4P1	5.93978812106372	-0.435048067316714	0.245453323101474	-1.77099961147052	0.0765607663326002	0.0969610130010969
PRMT9	332.638514764188	-0.0848063081454742	0.0478914602461417	-1.77080672740735	0.0765928468506759	0.0969959198393889
HEXA-AS1	18.7851797293537	-0.226517150351286	0.12790558899248	-1.77074794960276	0.076602624966085	0.0970025808302984
SLC39A4	64.9168912624971	0.162946633171308	0.0920399259412389	1.77039995639474	0.0766605370206388	0.0970696044383039
CHD3	1866.85560692142	-0.100147036918509	0.0565682790588388	-1.77037557367659	0.0766645960620374	0.0970696044383039
FAM21EP	8.30174343352129	-0.347178381635075	0.19595278530083	-1.77031119510478	0.0766753141378053	0.0970726789563688
FAH	103.588189580112	0.128537043885134	0.0726077158085448	1.77030667123461	0.0766760673409149	0.0970726789563688
RP11-138H8.2	5.68231834674566	-0.435661934975636	0.245852172822738	-1.76993185313835	0.0767384937488734	0.0971459827993727
NDUFS1	2842.27045186156	0.0847109458852559	0.0478752660488658	1.76940906955289	0.0768256331793247	0.0972505612456911
ZNF74	163.924779699388	0.130471333246458	0.0737585419107873	1.76890053324465	0.0769104751985852	0.0973522193289562
MAGED1	641.49788385405	0.0879478563210466	0.0497445633548455	1.76799293375202	0.0770620849795923	0.0975383741555752
LACTB2-AS1	14.9494252981867	-0.338826181087252	0.191872970271603	-1.76619039396918	0.0773639120987419	0.0979146276512344
G10021	5.83841715707434	0.353829690371961	0.20039451265271	1.76530977286244	0.0775117179355319	0.098095913249112
RP11-1166P10.1	15.7050132613917	-0.268003255071518	0.151849776315372	-1.76433143987685	0.0776761936510871	0.0982982730029583
MIRLET7D	10.10525067002	-0.320037481088821	0.181375068928404	-1.7640011598154	0.0777317839249707	0.0983628238291404
RP11-20B24.7	5.28332869129595	0.402158547108097	0.227793372293818	1.76392968591093	0.077743818142488	0.0983722538870203
ZNF586	252.246312239339	-0.114102376183663	0.064712671707064	-1.76320667732909	0.0778656380053372	0.0985205906610434
KRT26	15.2388110740453	-0.778153883408099	0.465719403476599	-1.76280652667306	0.0779331262640901	0.098600170178782
