pathway	pval	padj	log2err	ES	NES	size	leadingEdge	pathway_id	pathway_name
R-HSA-8868773 :: rRNA processing in the nucleus and cytosol	1.60847740354401e-05	7.65827301090355e-05	0.575610261071129	0.370273242254012	1.81007346352315	185	MPHOSPH6;DDX52;DIMT1;RRP36;RPL26L1;NOP2;EBNA1BP2;BYSL;GNL3;ERI1;NOP14;RPP40;PES1;DCAF13;NIP7;ISG20L2;NOC4L;DDX21;NOP56;WDR12;RRP9;NOB1;NHP2;TRMT112;BOP1;WDR46;UTP6;NOP10;TSR1;XRN2;IMP4;NCL;DIS3;RPL17;DDX49;RPL28;UBA52;IMP3;WDR18;RRP1;UTP14A;RIOK1;CSNK1E;RPL36AL;MPHOSPH10;RPL22L1;FTSJ3;DKC1;GAR1;DHX37;SNORD3A;RPL39L;EXOSC9;FCF1;PNO1;NOP58;SNU13;NOL6;WDR43;EXOSC4;UTP3;RRP7A;EXOSC8;PDCD11;NOL9;RPS26;RIOK3;WDR3;TSR3;BMS1;NOL11;FAU;RPP25;RPS10;WDR75;TBL3;UTP15;HEATR1;LAS1L;EXOSC2;RPL27A;RPS28	R-HSA-8868773	rRNA processing in the nucleus and cytosol
R-HSA-448424 :: Interleukin-17 signaling	1.64767098846542e-05	7.81571814602926e-05	0.575610261071129	0.485171103450687	2.0249275051168	70	NOD2;TNIP2;IRAK1;MAPKAPK3;FBXW11;MAP2K3;CUL1;NFKB1;IRAK2;MAPK3;RPS6KA1;MAPK7;UBE2N;MAPK14;MAPKAPK2;MAPK8;PPP2CA;IL17A;UBA52;PPP2R1B;IL17F;IL17C;PPP2R1A;MAPK11;MAP2K1;CHUK;DUSP7	R-HSA-448424	Interleukin-17 signaling
R-HSA-157118 :: Signaling by NOTCH	1.68916625037961e-05	7.98287457586807e-05	0.575610261071129	0.385021560327599	1.84842296084599	163	PSMC4;TFDP1;PSMD11;FURIN;PSMD2;PSMB5;PSMA7;PSMA3;TLE3;HDAC1;PSMB3;PSMA4;E2F3;PSMB6;PSMD1;HIF1A;YBX1;PSMB2;ELF3;PSMB1;PSMA5;DLGAP5;PSMD6;CUL1;PSMD13;PSMC1;PSMC3;PSMC6;TACC3;ADAM17;PSMA1;PSMD3;PSMD7;ADRM1;PSMD14;IKZF1;TMED2;STAT1;PSMD8;PSMC5;PSMD12;CCNC;PSMB7;ARRB1;YWHAZ;SIRT6;MYC;PSMB4;ARRB2;GZMB;RUNX1;HDAC3;UBA52	R-HSA-157118	Signaling by NOTCH
R-HSA-168271 :: Transport of Ribonucleoproteins into the Host Nucleus	1.87271690990865e-05	8.81766338392411e-05	0.575610261071129	0.619250557553462	2.15163849226882	31	NUP210;POM121;SEC13;NUP50;NUP88;KPNB1;RAE1;NDC1;SEH1L;NUP107;NUP85;NUP188;AAAS;NUP205;NUP155;NUP37;NUP62;NUP93;NUP160;NUP98;NUP153;KPNA1	R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus
R-HSA-6811434 :: COPI-dependent Golgi-to-ER retrograde traffic	2.20334728599284e-05	0.000103362909445841	0.575610261071129	0.446143509015797	1.96778907333063	89	KIF2A;TUBA1C;RAB1A;TUBB6;COPB2;KIF2C;NAPA;SURF4;KIF20A;ARF4;TMED9;CENPE;KIF23;KIF4A;KIF11;COPE;TMED2;NSF;KIFC1;TUBB2A;KIF20B;KIF18A;KIF15;KIF18B;TMED3;NAPG;RACGAP1;KIF3B;ARFGAP1;ARF3;COPA;ARF1;RINT1;KIF22;COPB1;BNIP1;TUBA4A;COPG1;TUBA1B;USE1;ARF5;KIF21B;TMED7	R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic
R-HSA-9909396 :: Circadian clock	2.2926381552334e-05	0.00010715773941677	0.575610261071129	0.430854667973326	1.95798345069077	105	PSMC4;PSMD11;PSMD2;PSMB5;PSMA7;PSMA3;NAMPT;PSMB3;PSMA4;PPP1CA;PSMB6;PSMD1;FBXW11;PSMB2;PSMB1;PSMA5;PSMD6;CUL1;CARM1;PSMD13;PSMC1;PSMC3;PSMC6;PSMA1;PSMD3;PSMD7;ADRM1;PSMD14;NOCT;HELZ2;UBE2D1;PSMD8;PSMC5;PSMD12;PSMB7;SREBF1;PSMB4;BHLHE40;HDAC3;UBA52;CDK5;PSMC2	R-HSA-9909396	Circadian clock
R-HSA-3371556 :: Cellular response to heat stress	2.42156687271986e-05	0.00011277077845221	0.575610261071129	0.435462002618675	1.93999353721704	96	DNAJB6;DNAJC7;VCP;TNFRSF21;HSPA9;HSPA4;MAPK3;DEDD2;NUP210;POM121;HSPA14;SEC13;NUP50;HSPA8;NUP88;HSPA5;MAPKAPK2;RPS19BP1;MLST8;DNAJB1;BAG3;HSPH1;YWHAE;HSPA4L;AKT1S1;RAE1;PTGES3;HSPA6;MRPL18;HSBP1;NDC1;SEH1L;RPA3;MTOR;RPA1;NUP107;NUP85;ATR;NUP188;AAAS;NUP205;HSPA13;FKBP4;NUP155;DNAJC2;NUP37;NUP62;NUP93;NUP160;NUP98;HSP90AB1	R-HSA-3371556	Cellular response to heat stress
R-HSA-445989 :: TAK1-dependent IKK and NF-kappa-B activation	2.46284358077759e-05	0.00011427594214808	0.575610261071129	0.553077316501718	2.09533132561274	44	NOD2;NLRX1;NFKBIB;IRAK1;S100A12;N4BP1;NKIRAS2;NFKB1;IRAK2;CASP8;UBE2N;USP18;UBA52;NFKBIA;CHUK;NFKB2;RELA;TRAF2;SAA1;IKBIP;IKBKB;NLRC5	R-HSA-445989	TAK1-dependent IKK and NF-kappa-B activation
R-HSA-8862803 :: Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	2.53705952145701e-05	0.000116869601060619	0.575610261071129	0.670312621511436	2.13957723993659	22	CDK5R1;CAPN1;SOD2;CDC25A;CDC25B;LMNB1;PRDX1;CAPN2;YWHAE;BCL2L11;CDC25C;CDK5;FASLG;CAPNS1;JUN	R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models
R-HSA-8863678 :: Neurodegenerative Diseases	2.53705952145701e-05	0.000116869601060619	0.575610261071129	0.670312621511436	2.13957723993659	22	CDK5R1;CAPN1;SOD2;CDC25A;CDC25B;LMNB1;PRDX1;CAPN2;YWHAE;BCL2L11;CDC25C;CDK5;FASLG;CAPNS1;JUN	R-HSA-8863678	Neurodegenerative Diseases
R-HSA-9820448 :: Developmental Cell Lineages of the Exocrine Pancreas	2.61325473321067e-05	0.000119946512214993	0.575610261071129	-0.634123259954025	-2.15329410655636	27	LAMC2;LAMA5;LAMC3;EGF;FN1;LAMB2;FGF7;COL5A3;LAMC1;LAMA2;COL24A1;LAMA3;LAMA4;FGF2;COL2A1;LAMB1;COL5A1	R-HSA-9820448	Developmental Cell Lineages of the Exocrine Pancreas
R-HSA-2980766 :: Nuclear Envelope Breakdown	2.94919312260486e-05	0.00013488066037433	0.575610261071129	0.52154308397812	2.06840498315888	52	CCNB1;PLK1;LMNB1;CCNB2;NUP210;CDK1;POM121;SEC13;VRK1;NUP50;NUP88;VRK2;TMPO;CNEP1R1;EMD;RAE1;LPIN2;NDC1;SEH1L;NUP107;NUP85;NUP188;AAAS;NUP205;LPIN3;NUP155;NUP37;NUP62;NUP93;NUP160;NUP98;BANF1	R-HSA-2980766	Nuclear Envelope Breakdown
R-HSA-381119 :: Unfolded Protein Response (UPR)	3.19976736106772e-05	0.000145817969740086	0.557332238758646	0.446360679231605	1.96250175468287	88	XBP1;ATP6V0D1;CALR;DNAJB11;SRPRB;EIF2S2;SHC1;PDIA6;HYOU1;CXCL8;HSP90B1;HDGF;ATF4;PLA2G4B;HSPA5;MYDGF;CEBPB;WIPI1;CCL2;PREB;YIF1A;EDEM1;EIF2S1;DIS3;SERP1;KHSRP;ARFGAP1;ERN1;PDIA5;EXOSC9;EXOSC4;SSR1;EXTL3;PPP2R5B;ASNS;ZBTB17;ACADVL;EXOSC8	R-HSA-381119	Unfolded Protein Response (UPR)
R-HSA-2029482 :: Regulation of actin dynamics for phagocytic cup formation	3.35950593442028e-05	0.000152552653819227	0.557332238758646	0.49466986492098	2.03077096267015	64	ARPC1A;ARPC2;CFL1;LIMK1;MAPK3;RAC1;ARPC3;MYO5A;ARPC1B;ACTR2;WASL;CD3G;ARPC4;CD247;BRK1;ACTB;SYK;GRB2;CYFIP1;VAV1;FCGR3A;CDC42;PAK1;MYO9B;MYO1C;MYH9;NCKAP1L;CYFIP2;CRK;WAS;NF2;ACTR3;FCGR1A;HSP90AB1;ACTG1;ARPC5;IGHG2;FCGR2A;HSP90AA1;BAIAP2	R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation
R-HSA-9020591 :: Interleukin-12 signaling	3.85469372445211e-05	0.000174418056468117	0.557332238758646	0.565410402832126	2.10194857208838	41	P4HB;SOD2;PSME2;PPIA;HSPA9;CNN2;CFL1;GSTO1;TALDO1;LMNB1;CAPZA1;TCP1;HNRNPA2B1;IFNG;IL12B;IL12RB1;MSN;IL12RB2;ARF1;PITPNA;STAT4;CDC42;TYK2;HNRNPF;LCP1;SNRPA1;RALA	R-HSA-9020591	Interleukin-12 signaling
R-HSA-9635486 :: Infection with Mycobacterium tuberculosis	3.97449543206536e-05	0.000178572400398429	0.557332238758646	0.625100947427892	2.11010025100737	27	PGK1;ENO1;RAB5A;NOS2;MAPK3;LTF;HGS;RAB7A;TRIM27;KPNB1;TLR2;UBA52;SFPQ;DUSP16;B2M;VPS33B;GSK3A;CORO1A	R-HSA-9635486	Infection with Mycobacterium tuberculosis
R-HSA-168333 :: NEP/NS2 Interacts with the Cellular Export Machinery	3.97449543206536e-05	0.000178572400398429	0.557332238758646	0.605777546111589	2.1048253732954	31	RAN;NUP210;POM121;SEC13;NUP50;NUP88;RAE1;NDC1;SEH1L;NUP107;NUP85;NUP188;AAAS;NUP205;NUP155;NUP37;NUP62;NUP93;NUP160;NUP98;NUP153	R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery
R-HSA-2559583 :: Cellular Senescence	4.2748691440616e-05	0.000191394141327109	0.557332238758646	0.399900405228689	1.84957629677082	125	MAP4K4;TFDP1;EZH2;CCNE1;CBX2;STAT3;MAPKAPK3;ANAPC7;ID1;E2F3;CCNA2;LMNB1;MAP2K3;CXCL8;NFKB1;MAPK3;MINK1;RPS6KA1;UBE2E1;MAPK7;UBE2S;UBE2C;UBE2D1;MAPK14;MAPKAPK2;MAPK8;RB1;FZR1;CEBPB;HMGA1;CCNE2;UBA52;ANAPC11;MAPK11;CDKN1A;ANAPC5;E2F2;CDKN2B;E2F1;RELA;ETS1;HIRA;CDC26;ANAPC1;CDKN2A;TINF2;CDC23;RING1;JUN	R-HSA-2559583	Cellular Senescence
R-HSA-199977 :: ER to Golgi Anterograde Transport	4.38826983206287e-05	0.000195784346353574	0.557332238758646	0.389803049998221	1.82646323090562	143	YKT6;TRAPPC3;CTSC;TUBA1C;RAB1A;TUBB6;PPP6R1;COPB2;LMAN1;TFG;NAPA;ARF4;CAPZA1;TMED9;DYNLL1;SERPINA1;COPE;TMED2;NSF;SEC13;TGFA;ACTR1A;LMAN2;TUBB2A;DCTN2;CAPZB;TMED3;TRAPPC1;PREB;TRAPPC2L;NAPG;SCFD1;DCTN5;SEC24C;SPTBN5;GORASP1;ARFGAP1;MCFD2;PPP6R3;ARF3;DCTN6;COPA;ARF1;CNIH1;SEC24D;AREG	R-HSA-199977	ER to Golgi Anterograde Transport
R-HSA-9843940 :: Regulation of endogenous retroelements by KRAB-ZFP proteins	4.41202308900404e-05	0.000196158239079064	0.557332238758646	-0.52478286309642	-2.04571031773668	47	ZNF816;ZNF765;ZNF264;ZNF136;ZNF273;ZNF320;ZNF28;ZNF224;ZNF680;ZNF93;GATAD2B;ZNF33A;ZNF331;ZNF418;ZNF649;ZNF610;ZNF519;ZNF257	R-HSA-9843940	Regulation of endogenous retroelements by KRAB-ZFP proteins
R-HSA-1971475 :: Glycosaminoglycan-protein linkage region biosynthesis	4.48080058264693e-05	0.000198524359147829	0.557332238758646	-0.624773334363925	-2.12154453838666	27	SDC4;GPC2;GPC3;SDC2;BGN;PXYLP1;B3GAT3;DCN;CSPG4;XYLT2;GPC6;GPC4;HSPG2;VCAN;FAM20B;BCAN;GPC1;SDC1;CSPG5	R-HSA-1971475	Glycosaminoglycan-protein linkage region biosynthesis
R-HSA-73893 :: DNA Damage Bypass	4.93440154202107e-05	0.000217864926215186	0.557332238758646	0.537841252357465	2.07296729910049	46	VCP;NPLOC4;TRIM25;UBE2L6;POLE4;POLE2;USP43;POLD2;POLE3;PCNA;RFC2;RFC4;RFC5;UBA52;DTL;ISG15;MAD2L2;RPA3;RPA1;POLD1;RAD18;RFC3;REV1;RBX1;POLD3	R-HSA-73893	DNA Damage Bypass
R-HSA-5693607 :: Processing of DNA double-strand break ends	4.96102607449917e-05	0.000218285147277964	0.557332238758646	0.502812196509845	2.03494755611218	59	RNF168;PPP4C;TIMELESS;CCNA2;CLSPN;EXO1;CHEK1;BLM;UBE2N;DNA2;RFC2;SIRT6;RFC4;RFC5;HUS1;UBA52;BRIP1;BRCA1;TIPIN;RPA3;RPA1;ATR;RFC3;RNF4;CCNA1;ATRIP;PPP4R2;BRCC3;RMI2;SUMO2;RAD9A;RPA2;BABAM1;UIMC1;NBN;RAD50;RBBP8;RPS27A;RAD9B;TOP3A	R-HSA-5693607	Processing of DNA double-strand break ends
R-HSA-9830369 :: Kidney development	5.47807843476942e-05	0.000240207150610508	0.557332238758646	-0.569516210118723	-2.07874380103247	35	ID4;GATA3;LFNG;GFRA1;EMX2;WFDC2;OSR1;FOXC1;ITGB1;BMP4;IRX1;WNT4;PCDH19;POU3F3;ITGA8;DLL1;HOXA11;SLIT2;ROBO2	R-HSA-9830369	Kidney development
R-HSA-5218859 :: Regulated Necrosis	5.76874063301181e-05	0.000252086063278188	0.557332238758646	0.509794094618179	2.06443448491126	57	CDC37;FLOT2;TNFSF10;BAK1;MLKL;CYCS;BAX;CASP4;GSDMD;CASP8;IRF1;TNFRSF10B;IL1B;UBE2L3;CASP5;BIRC3;GZMB;TNFRSF10A;UBA52;FASLG;CHMP2B;TRAF2;CASP1;RIPK3;CHMP6;CHMP4B;CHMP2A;TP63;TRADD;FADD;XIAP;HSP90AA1;CFLAR;HMGB1	R-HSA-5218859	Regulated Necrosis
R-HSA-6785807 :: Interleukin-4 and Interleukin-13 signaling	5.84588152019114e-05	0.000254585147432215	0.557332238758646	0.415080303145713	1.85752498621136	97	CD36;IL4R;FSCN1;STAT3;JAK3;HIF1A;LCN2;MMP9;SOCS3;IL13RA1;NOS2;CXCL8;HSP90B1;CCL22;HMOX1;JUNB;BIRC5;ICAM1;IL1B;STAT1;HSPA8;CEBPD;ITGAX;IL12B;SOCS1;MMP1;MCL1;MYC;PIM1;IL17A;TNFRSF1B;CCL2;TGFB1;IL23A;BCL2L1;OSM;ITGB2;IL17F;IL2RG;CDKN1A	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling
R-HSA-9768727 :: Regulation of CDH1 posttranslational processing and trafficking to plasma membrane	6.18959673848772e-05	0.000268636919670419	0.538434096309916	0.597345102151613	2.07552613280724	31	FURIN;PCSK6;DDOST;CANX;SEC11C;RPN2;RPN1;SPCS3;OSTC;SPCS1;ARHGAP32;DAD1;STT3A;PCSK7;JUP;SPCS2;TMEM258;CDH1	R-HSA-9768727	Regulation of CDH1 posttranslational processing and trafficking to plasma membrane
R-HSA-1257604 :: PIP3 activates AKT signaling	6.44637876365672e-05	0.000278833196692406	0.538434096309916	0.327261289346313	1.64027613067771	246	SGK1;PSMC4;EZH2;PSMD11;PSMD2;PSMB5;IRAK1;CBX2;PSMA7;PSMA3;HDAC1;PSMB3;PSMA4;PSMB6;PSMD1;PSMB2;PSMB1;PML;PSMA5;MYD88;PSMD6;RPS6KB2;LCK;MAPK3;RAC1;PSMD13;EPGN;PSMC1;PSMC3;PSMC6;PSMA1;PSMD3;HBEGF;RHOG;PSMD7;ADRM1;PSMD14;CD28;RCOR1;ICOS;TGFA;MBD3;RRAGC;PSMD8;PSMC5;FRK;PRR5;PSMD12;PSMB7;AKT2;MLST8;PPP2CA;RAC2;TRIM27;KDM1A;LAMTOR5;MAPKAP1;STRN;MECOM;PSMB4;CD80;PIP4K2C;AKT1S1;HDAC3;GRB2;GATAD2A;THEM4;UBA52;PPP2R1B;PSMC2;PPP2R1A;CDKN1A;NEDD4;MTA2;PSMA6;VAV1;AREG;LAMTOR2;CHUK;SRC;PIK3R5;MTOR	R-HSA-1257604	PIP3 activates AKT signaling
R-HSA-9833482 :: PKR-mediated signaling	6.53892094110844e-05	0.000281880510839674	0.538434096309916	0.469067733762933	1.95063513514554	68	TUBA1C;PTPN2;STAT3;TUBB6;EIF2S2;DUS2;TARBP2;TRIM25;SPHK1;UBE2L6;CDK1;NPM1;ILF2;STAT1;HSPA8;TUBB2A;PPP2CA;ILF3;FAAP100;EIF2S1;HERC5;PPP2R1B;FANCG;PPP2R1A;FANCA;ADAR;ISG15;CHUK;FANCL;DHX9;TUBA4A;TUBA1B;FAAP24;IKBKB;DNAJC3;EIF2S3;FAAP20	R-HSA-9833482	PKR-mediated signaling
R-HSA-170822 :: Regulation of Glucokinase by Glucokinase Regulatory Protein	6.70114607896036e-05	0.000286934979756826	0.538434096309916	0.613521003130556	2.09671383479992	29	NUP210;POM121;SEC13;NUP50;NUP88;RAE1;NDC1;SEH1L;NUP107;NUP85;NUP188;AAAS;NUP205;NUP155;NUP37;NUP62;NUP93;NUP160;NUP98;NUP153	R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein
R-HSA-5619107 :: Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)	6.70114607896036e-05	0.000286934979756826	0.538434096309916	0.613521003130556	2.09671383479992	29	NUP210;POM121;SEC13;NUP50;NUP88;RAE1;NDC1;SEH1L;NUP107;NUP85;NUP188;AAAS;NUP205;NUP155;NUP37;NUP62;NUP93;NUP160;NUP98;NUP153	R-HSA-5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)
R-HSA-4085377 :: SUMOylation of SUMOylation proteins	6.91718845587423e-05	0.000293426638037973	0.538434096309916	0.57665359572327	2.04936860711063	34	NUP210;POM121;SEC13;NUP50;NUP88;RAE1;NDC1;SEH1L;NUP107;NUP85;NUP188;AAAS;NUP205;NUP155;NUP37;NUP62;NUP93;NUP160;NUP98;NUP153;SUMO2	R-HSA-4085377	SUMOylation of SUMOylation proteins
R-HSA-9658195 :: Leishmania infection	6.92174122644435e-05	0.000293426638037973	0.538434096309916	0.377110420090531	1.78061276489448	150	FURIN;YES1;LYN;ARPC1A;PYCARD;ARPC2;RHBDF2;WNT5A;NFKB1;MAPK3;RAC1;ARPC3;ADAM17;MYO5A;PLCG2;GSDMD;ADCY3;HMOX1;GNB2;ARPC1B;ACTR2;IL1B;MAPK14;WASL;CD3G;ARPC4;PRKAR2A;GNB5;MAPK8;CD247;BRK1;CALM1;MEFV;PLK2;ACTB;PSTPIP1;SYK;GRB2;GNAI2;CYBA;CYFIP1;VAV1;SRC;ENTPD5;NFKB2;GNAI3;AHCYL1;RELA;FCGR3A;GNG5;CDC42;FGR;PRKAR1B;NLRP3;MYO9B;MYO1C;MYH9;NCKAP1L;CASP1;CYFIP2;PLCG1;JUN;CRK;ITPR1;WAS;ACTR3;FCGR1A;P2RX4;HSP90AB1;IL10;ACTG1;ADCY7;TXN;ARPC5	R-HSA-9658195	Leishmania infection
R-HSA-9824443 :: Parasitic Infection Pathways	6.92174122644435e-05	0.000293426638037973	0.538434096309916	0.377110420090531	1.78061276489448	150	FURIN;YES1;LYN;ARPC1A;PYCARD;ARPC2;RHBDF2;WNT5A;NFKB1;MAPK3;RAC1;ARPC3;ADAM17;MYO5A;PLCG2;GSDMD;ADCY3;HMOX1;GNB2;ARPC1B;ACTR2;IL1B;MAPK14;WASL;CD3G;ARPC4;PRKAR2A;GNB5;MAPK8;CD247;BRK1;CALM1;MEFV;PLK2;ACTB;PSTPIP1;SYK;GRB2;GNAI2;CYBA;CYFIP1;VAV1;SRC;ENTPD5;NFKB2;GNAI3;AHCYL1;RELA;FCGR3A;GNG5;CDC42;FGR;PRKAR1B;NLRP3;MYO9B;MYO1C;MYH9;NCKAP1L;CASP1;CYFIP2;PLCG1;JUN;CRK;ITPR1;WAS;ACTR3;FCGR1A;P2RX4;HSP90AB1;IL10;ACTG1;ADCY7;TXN;ARPC5	R-HSA-9824443	Parasitic Infection Pathways
R-HSA-2559582 :: Senescence-Associated Secretory Phenotype (SASP)	6.97038345266721e-05	0.000293538260250936	0.538434096309916	0.516096221668643	2.03102778609872	51	STAT3;ANAPC7;CCNA2;CXCL8;NFKB1;MAPK3;RPS6KA1;UBE2E1;MAPK7;UBE2S;UBE2C;UBE2D1;FZR1;CEBPB;UBA52;ANAPC11;CDKN1A;ANAPC5;CDKN2B;RELA;CDC26;ANAPC1;CDKN2A;CDC23;JUN;CCNA1	R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)
R-HSA-109582 :: Hemostasis	6.94817328454746e-05	0.000293538260250936	0.538434096309916	0.276445071878311	1.4862712954822	493	CD36;ALDOA;GNA15;GTPBP2;KIF2A;QSOX1;SLC7A11;TUBA1C;MANF;CD47;MFN1;YES1;PRKCQ;LYN;HDAC1;TUBB6;LRP8;PFN1;ATP1B1;ATP1B3;KIF2C;SHC1;PPIA;VWF;CFL1;SELE;C1QBP;F12;CSK;ITGAL;PLAT;RAB5A;NOS2;KIF20A;RASGRP1;CAPZA1;LCK;MAPK3;CENPE;RAC1;CD2;PLCG2;SLC7A5;KIF23;RHOG;CD177;GNB2;KIF4A;KIF11;RCOR1;PRKCH;SERPINA1;IRF1;TNFRSF10B;SLC3A2;SLC16A1;LGALS3BP;STX4;MAPK14;ITGAX;CAP1;HSPA5;RASGRP2;KIFC1;PRKAR2A;TUBB2A;MMP1;GNB5;PPP2CA;CAPZB;WDR1;ARRB1;LCP2;RAC2;SERPINA3;YWHAZ;HRAS;CALM1;KIF20B;PLAUR;KDM1A;KIF18A;DOCK10;KIF15;KIF18B;GRB7;CEACAM5;TGFB1;ARRB2;ACTB;TNFRSF10A;ITPK1;PLAU;DOCK6;TAGLN2;SYK;GRB2;RACGAP1;DGKZ;PLEK;SERPINB6;PPP2R1B;OLR1;PHACTR2;ITGB2;KIF3B;GNAI2;CDK5;DGKE;PPP2R1A;CD48;PPIL2;SIRPG;SRGN;SIRPA;VAV1;SLC16A3;DOCK2;BCAR1;APLP2;PICK1;PSG1;DOCK11;CD244;KIF22;SRC;PIK3R5;RHOA;GNAI3;TMX3;NOS3;BSG;PDE10A;DOCK9;ATP2A2;GNG5;VEGFA;PPP2R5B;CDC42;PROCR;FGR;PRKAR1B;ACTN1;CEACAM1;SELPLG;DOCK8;TUBA4A;TOR4A;FERMT3;TNFRSF10D	R-HSA-109582	Hemostasis
R-HSA-5260271 :: Diseases of Immune System	7.23722675315776e-05	0.000302777093017354	0.538434096309916	0.612154137441651	2.09204255837154	29	S100A9;S100A8;CD36;MYD88;NFKB1;TRAF3;TLR2;NFKBIA;CHUK;TLR5;NFKB2;RELA;S100A1;IKBKB;LY96;IKBKG;TLR7;CD14;HMGB1	R-HSA-5260271	Diseases of Immune System
R-HSA-5602358 :: Diseases associated with the TLR signaling cascade	7.23722675315776e-05	0.000302777093017354	0.538434096309916	0.612154137441651	2.09204255837154	29	S100A9;S100A8;CD36;MYD88;NFKB1;TRAF3;TLR2;NFKBIA;CHUK;TLR5;NFKB2;RELA;S100A1;IKBKB;LY96;IKBKG;TLR7;CD14;HMGB1	R-HSA-5602358	Diseases associated with the TLR signaling cascade
R-HSA-6782210 :: Gap-filling DNA repair synthesis and ligation in TC-NER	7.28660728896793e-05	0.000303846761461539	0.538434096309916	0.480586714165136	1.95534218524611	60	POLR2L;POLR2E;POLR2H;POLE4;POLE2;POLD2;POLE3;PCNA;RFC2;RFC4;RFC5;UBA52;POLR2G;GTF2H1;RPA3;RPA1;POLD1;CDK7;RFC3;AQR;POLR2C;RBX1;GTF2H3;POLD3;POLR2J;ISY1;POLR2B;ERCC8;ERCC2;RPA2;CUL4B;PRPF19;POLR2I	R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER
R-HSA-391251 :: Protein folding	7.50847124598455e-05	0.000312078479149065	0.538434096309916	0.438443484051298	1.8892678352806	81	GNA15;CCNE1;TUBA1C;STAT3;TUBB6;CCT7;CCT5;CCT3;CCT6A;TCP1;SPHK1;FBXW5;GNB2;FBXO6;PFDN6;CCT8;TUBB2A;NOP56;GNB5;CCT2;WRAP53;TBCA;ACTB;CCNE2;XRN2;HDAC3;VBP1;FBXW9;ARFGEF2;GNG5;TUBA4A;FBXO4;PFDN4;TBCB;TBCE;TUBA1B;PFDN2	R-HSA-391251	Protein folding
R-HSA-9864848 :: Complex IV assembly	7.94226987999763e-05	0.000329036895028473	0.538434096309916	0.530287934389865	1.99380517935064	43	COX5A;HIGD1A;SCO2;COX7B;COX6B1;COX6A1;COX6C;TIMM21;COX7C;COX8A;COX4I1;COX5B;COX7A2;COA3;TACO1;NDUFA4;MT-CO2;TMEM177;COX17	R-HSA-9864848	Complex IV assembly
R-HSA-110313 :: Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	8.09404712674178e-05	0.000334239615978075	0.538434096309916	0.564732320922435	2.0469383348505	37	VCP;NPLOC4;TRIM25;UBE2L6;POLE4;POLE2;USP43;POLD2;POLE3;PCNA;RFC2;RFC4;RFC5;UBA52;ISG15;MAD2L2;RPA3;RPA1;POLD1;RFC3;REV1;POLD3	R-HSA-110313	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
R-HSA-8950505 :: Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	8.39564529717574e-05	0.00034557559352246	0.538434096309916	0.57191179199475	2.03251671582896	34	SOD2;PSME2;PPIA;HSPA9;CNN2;CFL1;GSTO1;TALDO1;LMNB1;CAPZA1;TCP1;HNRNPA2B1;IFNG;MSN;ARF1;PITPNA;STAT4;CDC42;HNRNPF;LCP1;SNRPA1;RALA;IL10	R-HSA-8950505	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation
R-HSA-8874081 :: MET activates PTK2 signaling	9.10903857524584e-05	0.000373734187203013	0.538434096309916	-0.596400859650025	-2.10536769696522	30	LAMC2;LAMA5;PTK2;LAMC3;FN1;LAMB2;MET;ITGB1;COL5A3;LAMC1;LAMA2;COL24A1;HGF;LAMA3;LAMA4;COL2A1;LAMB1;COL5A1	R-HSA-8874081	MET activates PTK2 signaling
R-HSA-9842860 :: Regulation of endogenous retroelements	9.16146354231087e-05	0.000374680367948355	0.538434096309916	-0.440146492457729	-1.91877815875559	77	ZNF816;ZNF765;ZNF264;ZNF136;ZNF273;ZNF320;ZNF28;ZNF224;SMARCA2;ZNF680;ZNF93;GATAD2B;ZNF33A;ZNF331;ZNF418;ZNF649;BCL7A;SMARCC2;ARID1B;ZNF610;ZNF519;ZNF257;MPHOSPH8;ZNF141;BCL7C;ATF7IP;SS18L1;DPF3	R-HSA-9842860	Regulation of endogenous retroelements
R-HSA-8866652 :: Synthesis of active ubiquitin: roles of E1 and E2 enzymes	9.27433889643715e-05	0.000378084870027278	0.538434096309916	0.606676926823181	2.09541264590268	30	UBA6;UBE2G1;UBE2T;UBE2E1;UBE2D2;UBE2S;UBE2C;UBE2D1;UBA1;UBE2L3;UBE2H;UBE2A;UBA52;UCHL3	R-HSA-8866652	Synthesis of active ubiquitin: roles of E1 and E2 enzymes
